FantaCode,Role,Name,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,Gdv,Gdp,Day
1866,D,Ceppitelli,5.5,0,0,0,0,0,0,0,0,0,0,0,2
2289,D,Dalbert,5.5,0,0,0,0,0,0,1,0,0,0,0,2
2572,D,Godin,5,0,0,0,0,0,0,1,0,0,0,0,2
2653,D,Lykogiannis,6,0,0,0,0,0,0,0,0,0,0,0,2
4461,D,Zappa,6,0,0,0,0,0,0,0,0,0,0,0,2
4925,D,Carboni,5,0,0,0,0,0,0,0,0,0,0,0,2
470,C,Strootman,5,0,0,0,0,0,0,1,0,0,0,0,2
1871,C,Deiola,7,1,0,0,0,0,0,1,0,0,0,0,2
4514,C,Nandez,6,0,0,0,0,0,0,1,0,0,0,0,2
4886,C,Pereiro,6,0,0,0,0,0,0,0,0,0,0,0,2
4965,C,Marin,5.5,0,0,0,0,0,0,0,0,0,0,0,2
247,A,Pavoletti,5,0,0,0,0,0,0,0,0,0,0,0,2
1874,A,Joao Pedro,6.5,0,0,0,0,0,0,0,0,1,0,0,2
1879,A,Farias,6,0,0,0,0,0,0,0,0,0,0,0,2
2654,A,Ceter,6,0,0,0,0,0,0,0,0,0,0,0,2
2269,ALL,Semplici,4.5,0,0,0,0,0,0,0,0,0,0,0,2
4964,P,Vicario,7,0,0,0,0,0,0,0,0,0,0,0,2
393,D,Luperto,7,0,0,0,0,0,0,0,0,0,0,0,2
2252,D,Marchizza,6,0,0,0,0,0,0,0,0,0,0,0,2
5010,D,Ismajli,6.5,0,0,0,0,0,0,1,0,0,0,0,2
5450,D,Stojanovic,6.5,0,0,0,0,0,0,1,0,0,0,0,2
2161,C,Haas,6.5,0,0,0,0,0,0,0,0,0,0,0,2
2253,C,Bandinelli,6.5,0,0,0,0,0,0,0,0,0,0,0,2
2778,C,Stulac,6,0,0,0,0,0,0,0,0,0,0,0,2
4376,C,Zurkowski,6,0,0,0,0,0,0,0,0,0,0,0,2
4498,C,Henderson L.,6,0,0,0,0,0,0,0,0,0,0,0,2
5451,C,Bajrami,6.5,0,0,0,0,0,0,0,0,0,0,0,2
5453,C,Ricci S.,6.5,0,0,0,0,0,0,0,0,0,0,0,2
2038,A,Pinamonti,6,0,0,0,0,0,0,0,0,0,0,0,2
2155,A,Cutrone,6,0,0,0,0,0,0,1,0,0,0,0,2
5454,A,Mancuso,7,1,0,0,0,0,0,0,0,0,0,0,2
2821,ALL,Andreazzoli,8,0,0,0,0,0,0,0,0,0,0,0,2
2815,P,Terracciano,6,0,1,0,0,0,0,0,0,0,0,0,2
252,D,Biraghi,6,0,0,0,0,0,0,0,0,0,0,0,2
2164,D,Milenkovic,6.5,0,0,0,0,0,0,1,0,0,0,0,2
2174,D,Venuti,6,0,0,0,0,0,0,0,0,0,0,0,2
5323,D,Martinez Quarta,6.5,0,0,0,0,0,0,0,0,0,0,0,2
150,C,Saponara,6,0,0,0,0,0,0,0,0,0,0,0,2
367,C,Bonaventura,6,0,0,0,0,0,0,1,0,1,0,0,2
406,C,Callejon,6,0,0,0,0,0,0,0,0,0,0,0,2
526,C,Duncan,6.5,0,0,0,0,0,0,0,0,0,0,0,2
644,C,Pulgar,6.5,0,0,0,0,0,0,0,0,0,0,0,2
2839,C,Sottil,6,0,0,0,0,0,0,0,0,0,0,0,2
4377,C,Castrovilli,6.5,0,0,0,0,0,0,1,0,1,0,0,2
5457,C,Maleh,6,0,0,0,0,0,0,0,0,0,0,0,2
2841,A,Vlahovic,7.5,1,0,0,0,0,0,1,0,0,0,0,2
4179,A,Gonzalez N.,7,1,0,0,0,0,0,0,0,0,0,0,2
4993,ALL,Italiano,7,0,0,0,0,0,0,0,0,0,0,0,2
2179,P,Sirigu,6.5,0,2,0,0,0,0,0,0,0,0,0,2
15,D,Masiello,5,0,0,0,0,0,0,0,0,0,0,0,2
244,D,Ghiglione,6.5,0,0,0,0,0,0,0,0,1,0,0,2
2083,D,Biraschi,6,0,0,0,0,0,0,0,0,0,0,0,2
2328,D,Vanheusden,6,0,0,0,0,0,0,0,0,0,0,0,2
2759,D,Criscito,5.5,0,0,0,0,0,0,1,0,0,0,0,2
5520,D,Cambiaso,7,1,0,0,0,0,0,0,0,0,0,0,2
170,C,Badelj,6,0,0,0,0,0,0,0,0,0,0,0,2
305,C,Sturaro,5,0,0,0,0,0,0,0,0,0,0,0,2
2302,C,Behrami,6,0,0,0,0,0,0,0,0,0,0,0,2
4423,C,Hernani,5.5,0,0,0,0,0,0,0,0,0,0,0,2
4459,C,Rovella,6.5,0,0,0,0,0,0,0,0,0,0,0,2
245,A,Pandev,6,0,0,0,0,0,0,0,0,0,0,0,2
5439,A,Kallon,5.5,0,0,0,0,0,0,0,0,0,0,0,2
5459,A,Buksa,5,0,0,0,0,0,0,0,0,0,0,0,2
5506,A,Ekuban,5.5,0,0,0,0,0,0,1,0,0,0,0,2
762,ALL,Ballardini,6,0,0,0,0,0,0,0,0,0,0,0,2
250,P,Handanovic,5,0,1,0,0,0,0,0,0,0,0,0,2
254,D,Dimarco,6,0,0,0,0,0,0,0,0,0,0,0,2
322,D,De Vrij,6,0,0,0,0,0,0,0,0,0,0,0,2
798,D,Skriniar,6,0,0,0,0,0,0,0,0,0,0,0,2
2120,D,Bastoni,6.5,0,0,0,0,0,0,0,0,0,0,0,2
2525,D,Darmian,6.5,0,0,0,0,0,0,0,0,1,0,0,2
181,C,Vecino,6,0,0,0,0,0,0,0,0,0,0,0,2
265,C,Brozovic,5.5,0,0,0,0,0,0,1,0,0,0,0,2
704,C,Perisic,6.5,0,0,0,0,0,0,0,0,0,0,0,2
1870,C,Barella,7,0,0,0,0,0,0,0,0,1,0,0,2
1978,C,Sensi,6,0,0,0,0,0,0,0,0,0,0,0,2
2194,C,Calhanoglu,5.5,0,0,0,0,0,0,0,0,0,0,0,2
2414,C,Vidal,6.5,0,0,0,0,0,0,0,0,0,0,0,2
495,A,Correa,8,2,0,0,0,0,0,0,0,0,0,0,2
647,A,Dzeko,6,0,0,0,0,0,0,0,0,0,0,0,2
2764,A,Martinez L.,7,1,0,0,0,0,0,1,0,0,0,0,2
826,ALL,Inzaghi S.,7,0,0,0,0,0,0,0,0,0,0,0,2
453,P,Szczesny,6,0,1,0,0,0,0,0,0,0,0,0,2
286,D,Bonucci,6,0,0,0,0,0,0,0,0,0,0,0,2
358,D,De Sciglio,6,0,0,0,0,0,0,0,0,0,0,0,2
662,D,Alex Sandro,6,0,0,0,0,0,0,0,0,0,0,0,2
697,D,Cuadrado,6,0,0,0,0,0,0,0,0,0,0,0,2
4237,D,Danilo,5.5,0,0,0,0,0,0,1,0,0,0,0,2
4428,D,De Ligt,6,0,0,0,0,0,0,0,0,0,0,0,2
184,C,Bernardeschi,5,0,0,0,0,0,0,1,0,0,0,0,2
827,C,Locatelli,6,0,0,0,0,0,0,0,0,0,0,0,2
2002,C,Chiesa,6.5,0,0,0,0,0,0,0,0,0,0,0,2
2166,C,Bentancur,5,0,0,0,0,0,0,0,0,0,0,0,2
2379,C,Rabiot,5,0,0,0,0,0,0,0,0,0,0,0,2
2833,C,Kulusevski,6,0,0,0,0,0,0,0,0,0,0,0,2
4973,C,Mckennie,6,0,0,0,0,0,0,0,0,0,0,0,2
309,A,Dybala,4.5,0,0,0,0,0,0,0,0,0,0,0,2
313,A,Morata,5,0,0,0,0,0,0,0,0,0,0,0,2
686,ALL,Allegri,4.5,0,0,0,0,0,0,0,0,0,0,0,2
387,P,Reina,6.5,0,1,0,0,0,0,0,0,1,0,0,2
140,D,Hysaj,7,1,0,0,0,0,0,0,0,0,0,0,2
327,D,Patric,6,0,0,0,0,0,0,0,0,0,0,0,2
513,D,Acerbi,6.5,0,0,0,0,0,0,0,0,0,0,0,2
2188,D,Marusic,6,0,0,0,0,0,0,0,0,0,0,0,2
2263,D,Lazzari,6,0,0,0,0,0,0,0,0,0,0,0,2
333,C,Cataldi,6,0,0,0,0,0,0,0,0,0,0,0,2
335,C,Felipe Anderson,7.5,1,0,0,0,0,0,0,0,0,0,0,2
645,C,Milinkovic-Savic,6.5,0,0,0,0,0,0,0,0,0,0,0,2
2085,C,Luis Alberto,8,1,0,0,0,0,0,0,0,3,0,0,2
2209,C,Lucas Leiva,6.5,0,0,0,0,0,0,0,0,0,0,0,2
5510,C,Romero L.,6,0,0,0,0,0,0,0,0,0,0,0,2
785,A,Immobile,8,3,0,0,1,0,0,0,0,0,0,0,2
2489,A,Pedro,7,0,0,0,0,0,0,0,0,1,0,0,2
4938,A,Moro,6.5,0,0,0,0,0,0,0,0,1,0,0,2
5012,A,Muriqi,6,0,0,0,0,0,0,0,0,0,0,0,2
688,ALL,Sarri,7,0,0,0,0,0,0,0,0,0,0,0,2
4312,P,Maignan,6,0,1,0,0,0,0,0,0,0,0,0,2
357,D,Calabria,6,0,0,0,0,0,0,0,0,0,0,0,2
464,D,Florenzi,6,0,0,0,0,0,0,0,0,0,0,0,2
2633,D,Kjaer,6.5,0,0,0,0,0,0,0,0,0,0,0,2
4292,D,Hernandez T.,6.5,0,0,0,0,0,0,0,0,0,0,0,2
4751,D,Tomori,6,0,0,0,0,0,0,0,0,0,0,0,2
148,C,Krunic,6,0,0,0,0,0,0,0,0,0,0,0,2
2692,C,Castillejo,6,0,0,0,0,0,0,0,0,0,0,0,2
2818,C,Bennacer,6,0,0,0,0,0,0,0,0,0,0,0,2
4449,C,Tonali,7,1,0,0,0,0,0,0,0,0,0,0,2
4825,C,Diaz B.,7,0,0,0,0,0,0,1,0,1,0,0,2
4892,C,Saelemaekers,6,0,0,0,0,0,0,0,0,0,0,0,2
4896,C,Maldini,6,0,0,0,0,0,0,0,0,0,0,0,2
186,A,Rebic,6,0,0,0,0,0,0,0,0,0,0,0,2
4200,A,Giroud,8,1,0,0,0,1,0,0,0,0,0,0,2
4510,A,Rafael Leao,7,1,0,0,0,0,0,0,0,0,0,0,2
676,ALL,Pioli,7.5,0,0,0,0,0,0,0,0,0,0,0,2
572,P,Meret,6.5,0,1,0,0,0,0,0,0,0,0,0,2
142,D,Mario Rui,5.5,0,0,0,0,0,0,1,0,1,0,0,2
256,D,Juan Jesus,6,0,0,0,0,0,0,0,0,0,0,0,2
392,D,Koulibaly,6.5,0,0,0,0,0,0,0,0,0,0,0,2
459,D,Manolas,6,0,0,0,0,0,0,0,0,0,0,0,2
2816,D,Di Lorenzo,5,0,0,0,0,0,0,1,0,0,0,0,2
2775,C,Ruiz,6.5,1,0,0,0,0,0,0,0,0,0,0,2
4287,C,Lobotka,6,0,0,0,0,0,0,0,0,0,0,0,2
4364,C,Gaetano,6,0,0,0,0,0,0,0,0,0,0,0,2
4479,C,Elmas,5.5,0,0,0,0,0,0,0,0,0,0,0,2
383,A,Petagna,7,1,0,0,0,0,0,0,0,0,0,0,2
409,A,Insigne,6,0,0,0,0,0,0,0,0,0,0,0,2
536,A,Politano,6.5,0,0,0,0,0,0,1,0,1,0,0,2
2195,A,Ounas,6,0,0,0,0,0,0,0,0,0,0,0,2
4517,A,Lozano,5,0,0,0,0,0,0,0,0,0,0,0,2
782,ALL,Spalletti,7,0,0,0,0,0,0,0,0,0,0,0,2
4270,P,Rui Patricio,6,0,0,0,0,0,0,0,0,0,0,0,2
2180,D,Karsdorp,6.5,0,0,0,0,0,0,0,0,0,0,0,2
2296,D,Mancini,6,0,0,0,0,0,0,0,0,0,0,0,2
4331,D,Ibanez,6,0,0,0,0,0,0,0,0,0,0,0,2
4945,D,Calafiori,6,0,0,0,0,0,0,0,0,0,0,0,2
5509,D,Vina,7,0,0,0,0,0,0,0,0,1,0,0,2
58,C,Diawara,6,0,0,0,0,0,0,0,0,0,0,0,2
530,C,Pellegrini Lo.,8,2,0,0,0,0,0,0,0,0,0,0,2
779,C,Cristante,6,0,0,0,0,0,0,0,0,0,0,0,2
2215,C,Veretout,7.5,1,0,0,0,0,0,0,0,1,0,0,2
2529,C,Mkhitaryan,6.5,0,0,0,0,0,0,1,0,1,0,0,2
795,A,El Shaarawy,6,0,0,0,0,0,0,0,0,0,0,0,2
2544,A,Abraham,7,1,0,0,0,0,0,0,0,0,0,0,2
4884,A,Carles Perez,6.5,0,0,0,0,0,0,1,0,1,0,0,2
5233,A,Mayoral,6,0,0,0,0,0,0,0,0,0,0,0,2
5311,A,Shomurodov,6,0,0,0,0,0,0,0,0,0,0,0,2
5190,ALL,Mourinho,7,0,0,0,0,0,0,0,0,0,0,0,2
720,P,Belec,6,0,4,0,0,0,0,0,0,0,0,0,2
660,D,Gyomber,5,0,0,0,0,0,0,0,0,0,0,0,2
2208,D,Jaroszynski,5,0,0,0,0,0,0,0,0,0,0,0,2
4433,D,Zortea,5,0,0,0,0,0,0,0,0,0,0,0,2
5354,D,Ruggeri,5,0,0,0,0,0,0,0,0,0,0,0,2
5463,D,Aya,5,0,0,0,0,0,0,1,0,0,0,0,2
5503,D,Kechrida,5,0,0,0,0,0,0,0,0,0,0,0,2
173,C,Capezzi,5.5,0,0,0,0,0,0,0,0,0,0,0,2
560,C,Obi,6,0,0,0,0,0,0,0,0,0,0,0,2
2144,C,Coulibaly M.,5,0,0,0,0,0,0,0,0,0,0,0,2
5469,C,Di Tacchio,5.5,0,0,0,0,0,0,0,0,0,0,0,2
5470,C,Schiavone,6,0,0,0,0,0,0,0,0,0,0,0,2
5504,C,Coulibaly L.,6,0,0,0,0,0,0,0,0,0,0,0,2
505,A,Bonazzoli,5.5,0,0,0,0,0,0,1,0,0,0,0,2
1997,A,Simy,5.5,0,0,0,0,0,0,0,0,0,0,0,2
5472,A,Kristoffersen,6,0,0,0,0,0,0,0,0,0,0,0,2
679,ALL,Castori,5,0,0,0,0,0,0,0,0,0,0,0,2
761,P,Audero,6.5,0,0,0,0,0,0,0,0,0,0,0,2
2104,D,Bereszynski,5.5,0,0,0,0,0,0,1,0,0,0,0,2
2141,D,Depaoli,6,0,0,0,0,0,0,0,0,0,0,0,2
2784,D,Colley,6.5,0,0,0,0,0,0,0,0,0,0,0,2
4421,D,Augello,6,0,0,0,0,0,0,0,0,0,0,0,2
4895,D,Yoshida,6,0,0,0,0,0,0,0,0,0,0,0,2
332,C,Candreva,5.5,0,0,0,0,0,0,0,0,0,0,0,2
600,C,Verre,5.5,0,0,0,0,0,0,0,0,0,0,0,2
2391,C,Ekdal,6.5,0,0,0,0,0,0,0,0,0,0,0,2
2703,C,Adrien Silva,6,0,0,0,0,0,0,0,0,0,0,0,2
4404,C,Thorsby,6,0,0,0,0,0,0,1,0,0,0,0,2
4921,C,Askildsen,5.5,0,0,0,0,0,0,0,0,0,0,0,2
4978,C,Damsgaard,5.5,0,0,0,0,0,0,0,0,0,0,0,2
568,A,Quagliarella,5.5,0,0,0,0,0,0,0,0,0,0,0,2
2824,ALL,D'aversa,6,0,0,0,0,0,0,0,0,0,0,0,2
509,P,Consigli,6,0,0,0,0,0,0,0,0,0,0,0,2
640,D,Chiriches,6.5,0,0,0,0,0,0,1,0,0,0,0,2
1895,D,Ferrari G.,6.5,0,0,0,0,0,0,0,0,0,0,0,2
2318,D,Rogerio,6,0,0,0,0,0,0,0,0,0,0,0,2
4426,D,Toljan,6,0,0,0,0,0,0,0,0,0,0,0,2
528,C,Magnanelli,6,0,0,0,0,0,0,0,0,0,0,0,2
1995,C,Djuricic,6.5,0,0,0,0,0,0,0,0,0,0,0,2
2848,C,Frattesi,6,0,0,0,0,0,0,0,0,0,0,0,2
2857,C,Traore' Hj.,6,0,0,0,0,0,0,0,0,0,0,0,2
4681,C,Lopez M.,6.5,0,0,0,0,0,0,0,0,0,0,0,2
643,A,Defrel,6,0,0,0,0,0,0,0,0,0,0,0,2
2137,A,Scamacca,6,0,0,0,0,0,0,0,0,0,0,0,2
2819,A,Caputo,5,0,0,0,0,0,0,1,0,0,0,0,2
2832,A,Boga,6,0,0,0,0,0,0,0,0,0,0,0,2
4371,A,Raspadori,6,0,0,0,0,0,0,0,0,0,0,0,2
5474,ALL,Dionisi,6,0,0,0,0,0,0,0,0,0,0,0,2
5005,P,Zoet,6,0,6,1,0,0,0,0,0,0,0,0,2
630,D,Sala,5.5,0,0,0,0,0,0,0,0,0,0,0,2
2312,D,Hristov,5.5,0,0,0,0,0,0,0,0,0,0,0,2
4329,D,Nikolaou,5,0,0,0,0,0,0,0,0,0,0,0,2
4982,D,Erlic,4,0,0,0,0,0,0,1,0,0,0,0,2
4983,D,Ferrer,5,0,0,0,0,0,0,0,0,0,0,0,2
4985,D,Vignali,4.5,0,0,0,0,0,0,0,0,0,0,0,2
5332,D,Bastoni S.,5,0,0,0,0,0,0,0,0,0,0,0,2
5475,D,Amian,4,0,0,0,0,0,0,0,1,0,0,0,2
4988,C,Maggiore,5.5,0,0,0,0,0,0,0,0,0,0,0,2
215,A,Verde,6,1,0,0,0,0,0,0,0,0,0,0,2
2750,A,Mraz,5.5,0,0,0,0,0,0,0,0,0,0,0,2
4435,A,Colley E.,5,0,0,0,0,0,0,0,0,0,0,0,2
4992,A,Gyasi,5.5,0,0,0,0,0,0,1,0,0,0,0,2
5673,A,Antiste,6,0,0,0,0,0,0,0,0,0,0,0,2
4861,ALL,Thiago Motta,5,0,0,0,0,0,0,0,0,0,0,0,2
2170,P,Milinkovic-Savic V.,6,0,2,0,0,0,0,0,0,0,0,0,2
226,D,Izzo,5,0,0,0,0,0,0,0,0,0,0,0,2
706,D,Ansaldi,6,0,0,0,0,0,0,0,0,0,0,0,2
2169,D,Rodriguez R.,5.5,0,0,0,0,0,0,0,0,0,0,0,2
2724,D,Buongiorno,5.5,0,0,0,0,0,0,1,0,0,0,0,2
2865,D,Aina,5.5,0,0,0,0,0,0,1,0,0,0,0,2
2869,D,Djidji,6,0,0,0,0,0,0,1,0,0,0,0,2
4899,D,Singo,6,0,0,0,0,0,0,0,0,0,0,0,2
4994,D,Vojvoda,6,0,0,0,0,0,0,0,0,0,0,0,2
376,C,Verdi,6.5,1,0,0,0,0,0,0,0,0,0,0,2
1933,C,Mandragora,5.5,0,0,0,0,0,0,1,0,0,0,0,2
2008,C,Linetty,5,0,0,0,0,0,0,0,0,0,0,0,2
2009,C,Lukic,6,0,0,0,0,0,0,1,0,1,0,0,2
441,A,Belotti,5.5,0,0,0,0,0,0,0,0,0,0,0,2
479,A,Sanabria,5.5,0,0,0,0,0,0,0,0,0,0,0,2
1998,A,Pjaca,5.5,0,0,0,0,0,0,0,0,0,0,0,2
1924,ALL,Juric,5.5,0,0,0,0,0,0,0,0,0,0,0,2
2211,P,Silvestri,7,0,0,0,0,0,0,0,0,0,0,0,2
790,D,Samir,6,0,0,0,0,0,0,1,0,0,0,0,2
2280,D,Nuytinck,6.5,0,0,0,0,0,0,0,0,0,0,0,2
2315,D,Stryger Larsen,6.5,0,0,0,0,0,0,0,0,1,0,0,2
4412,D,Rodrigo Becao,6.5,0,0,0,0,0,0,0,0,0,0,0,2
4998,D,Molina N.,7.5,1,0,0,0,0,0,0,0,1,0,0,2
5355,D,Udogie,6,0,0,0,0,0,0,0,0,0,0,0,2
302,C,Pereyra,6.5,0,0,0,0,0,0,0,0,0,0,0,2
434,C,Jajalo,6,0,0,0,0,0,0,0,0,0,0,0,2
2392,C,Walace,6,0,0,0,0,0,0,0,0,0,0,0,2
5287,C,Arslan,6.5,0,0,0,0,0,0,0,0,0,0,0,2
5329,C,Makengo,6,0,0,0,0,0,0,0,0,0,0,0,2
2119,A,Deulofeu,7,1,0,0,0,0,0,0,0,0,0,0,2
2826,A,Pussetto,7,1,0,0,0,0,0,0,0,0,0,0,2
4324,A,Okaka,6,0,0,0,0,0,0,1,0,0,0,0,2
1860,ALL,Gotti,7.5,0,0,0,0,0,0,0,0,0,0,0,2
158,P,Lezzerini,6.5,0,3,0,0,0,0,0,0,0,0,0,2
1847,D,Caldara,5,0,0,0,0,0,0,0,0,0,0,0,2
5479,D,Ceccaroni,5.5,0,0,0,0,0,0,0,0,0,0,0,2
5481,D,Mazzocchi,5.5,0,0,0,0,0,0,0,0,0,0,0,2
5483,D,Schnegg,6,0,0,0,0,0,0,1,0,0,0,0,2
5484,D,Svoboda,5.5,0,0,0,0,0,0,0,0,0,0,0,2
5486,C,Crnigoj,6,0,0,0,0,0,0,0,0,0,0,0,2
5487,C,Heymans,5.5,0,0,0,0,0,0,1,0,0,0,0,2
5490,C,Peretz,6,0,0,0,0,0,0,0,0,0,0,0,2
5501,C,Sigurdsson A.,5.5,0,0,0,0,0,0,0,0,0,0,0,2
5507,C,Busio,5,0,0,0,0,0,0,0,0,0,0,0,2
5508,C,Vacca,6,0,0,0,0,0,0,1,0,0,0,0,2
5495,A,Forte,6,0,0,0,0,0,0,0,0,0,0,0,2
5496,A,Johnsen,5.5,0,0,0,0,0,0,0,0,0,0,0,2
5515,A,Okereke,5.5,0,0,0,0,0,0,0,0,0,0,0,2
5529,A,Henry,5.5,0,0,0,0,0,0,0,0,0,0,0,2
5497,ALL,Zanetti,5,0,0,0,0,0,0,0,0,0,0,0,2
4957,P,Montipo',6,0,3,0,0,0,0,0,0,0,0,0,2
581,D,Faraoni,6,0,0,0,0,0,0,0,0,0,0,0,2
1891,D,Ceccherini,6,0,0,0,0,0,0,0,0,0,0,0,2
2758,D,Gunter,5.5,0,0,0,0,0,0,0,0,0,0,0,2
2769,D,Magnani,6.5,0,0,0,0,0,0,1,0,0,0,0,2
4493,D,Dawidowicz,5,0,0,0,0,0,0,0,0,0,0,0,2
4888,D,Sutalo,6,0,0,0,0,0,0,0,0,0,0,0,2
5498,D,Casale,6,0,0,0,0,0,0,0,0,0,0,0,2
236,C,Lazovic,6,0,0,0,0,0,0,0,0,0,0,0,2
632,C,Zaccagni,6.5,0,0,0,0,0,0,0,0,0,0,0,2
2172,C,Barak,5.5,0,0,0,0,0,0,0,0,0,0,0,2
4890,C,Tameze,6,0,0,0,0,0,0,1,0,0,0,0,2
5007,C,Ilic,7,1,0,0,0,0,0,0,0,0,0,0,2
5499,C,Hongla,5.5,0,0,0,0,0,0,0,0,0,0,0,2
90,A,Lasagna,5.5,0,0,0,0,0,0,0,0,0,0,0,2
5500,A,Cancellieri,5.5,0,0,0,0,0,0,0,0,0,0,0,2
691,ALL,Di Francesco,5.5,0,0,0,0,0,0,0,0,0,0,0,2
4,P,Sportiello,6,0,2,0,0,0,0,0,0,0,0,0,3
554,D,Zappacosta,6,0,0,0,0,0,0,0,0,0,0,0,3
695,D,Toloi,5.5,0,0,0,0,0,0,0,0,0,0,0,3
787,D,Djimsiti,5,0,0,0,0,0,0,0,0,0,0,0,3
2160,D,Gosens,6.5,0,0,0,0,0,0,1,0,0,0,0,3
2181,D,Palomino,6.5,0,0,0,0,0,0,1,0,0,0,0,3
5375,D,Maehle,4.5,0,0,0,0,0,0,1,0,0,0,0,3
788,C,Freuler,6,0,0,0,0,0,0,1,0,0,0,0,3
2077,C,Pasalic,5.5,0,0,0,0,0,0,0,0,0,0,0,3
2741,C,Pessina,6,0,0,0,0,0,0,0,0,0,0,0,3
4427,C,Malinovskyi,6.5,0,0,0,0,0,0,0,0,0,0,0,3
5001,C,Miranchuk,5.5,0,0,0,0,0,0,0,0,0,0,0,3
5685,C,Koopmeiners,6,0,0,0,0,0,0,0,0,0,0,0,3
177,A,Ilicic,6,0,0,0,0,0,0,0,0,0,0,0,3
608,A,Zapata D.,6.5,0,0,0,0,1,0,0,0,0,0,0,3
4359,A,Piccoli,6,0,0,0,0,0,0,0,0,0,0,0,3
684,ALL,Gasperini,5.5,0,0,0,0,0,0,0,0,0,0,0,3
133,P,Skorupski,6.5,0,0,0,0,0,0,0,0,0,0,0,3
487,D,De Silvestri,6.5,0,0,0,0,0,0,0,0,0,0,0,3
2192,D,Bonifazi,6,0,0,0,0,0,0,0,0,0,0,0,3
5300,D,Hickey,5.5,0,0,0,0,0,0,0,0,0,0,0,3
272,C,Medel,6.5,0,0,0,0,0,0,0,0,0,0,0,3
2167,C,Orsolini,5.5,0,0,0,0,0,0,0,0,0,0,0,3
2625,C,Soriano,6,0,0,0,0,0,0,0,0,0,0,0,3
2744,C,Svanberg,7,1,0,0,0,0,0,0,0,0,0,0,3
4415,C,Skov Olsen,6,0,0,0,0,0,0,0,0,0,0,0,3
4869,C,Dominguez,7,0,0,0,0,0,0,1,0,0,0,0,3
537,A,Sansone,6,0,0,0,0,0,0,0,0,0,0,0,3
2719,A,Barrow,5,0,0,0,0,0,0,0,0,0,0,0,3
2743,A,Santander,6,0,0,0,0,0,0,0,0,0,0,0,3
4268,A,Arnautovic,7,0,0,0,0,0,0,0,0,1,0,0,3
687,ALL,Mihajlovic,6.5,0,0,0,0,0,0,0,0,0,0,0,3
2178,P,Cragno,6,0,3,0,0,0,0,0,0,0,0,0,3
287,D,Caceres,5,0,0,0,0,0,0,0,0,0,0,0,3
1866,D,Ceppitelli,6.5,1,0,0,0,0,0,1,0,0,0,0,3
2289,D,Dalbert,6,0,0,0,0,0,0,0,0,0,0,0,3
4374,D,Walukiewicz,6,0,0,0,0,0,0,0,0,0,0,0,3
4461,D,Zappa,6,0,0,0,0,0,0,0,0,0,0,0,3
4887,D,Bellanova,5.5,0,0,0,0,0,0,0,0,0,0,0,3
4925,D,Carboni,6,0,0,0,0,0,0,0,0,0,0,0,3
27,C,Grassi,6,0,0,0,0,0,0,0,0,0,0,0,3
1871,C,Deiola,5.5,0,0,0,0,0,0,0,0,0,0,0,3
4514,C,Nandez,6,0,0,0,0,0,0,0,0,0,0,0,3
4886,C,Pereiro,6,0,0,0,0,0,0,0,0,0,0,0,3
4965,C,Marin,7,0,0,0,0,0,0,0,0,1,0,0,3
345,A,Keita B.,6.5,0,0,0,0,0,0,0,0,0,0,0,3
1874,A,Joao Pedro,6.5,0,0,0,0,1,0,1,0,0,0,0,3
1879,A,Farias,6,0,0,0,0,0,0,0,0,0,0,0,3
2269,ALL,Semplici,5,0,0,0,0,0,0,0,0,0,0,0,3
4964,P,Vicario,6.5,0,2,0,0,0,0,0,0,0,0,0,3
144,D,Tonelli,5.5,0,0,0,0,0,0,0,0,0,0,0,3
393,D,Luperto,5,0,0,0,0,0,0,0,0,0,0,0,3
2252,D,Marchizza,5.5,0,0,0,0,0,0,0,0,0,0,0,3
5010,D,Ismajli,5,0,0,0,0,0,0,1,0,0,0,0,3
5450,D,Stojanovic,5.5,0,0,0,0,0,0,0,0,0,0,0,3
2161,C,Haas,6,0,0,0,0,0,0,1,0,0,0,0,3
2253,C,Bandinelli,6,0,0,0,0,0,0,0,0,0,0,0,3
2778,C,Stulac,5.5,0,0,0,0,0,0,0,0,0,0,0,3
4498,C,Henderson L.,6.5,0,0,0,0,0,0,0,0,0,0,0,3
5451,C,Bajrami,7,0,0,0,0,1,0,0,0,0,0,0,3
5453,C,Ricci S.,5,0,0,0,0,0,0,0,0,0,0,0,3
1857,A,Di Francesco F.,6,0,0,0,0,0,0,0,0,0,0,0,3
2038,A,Pinamonti,6,0,0,0,0,0,0,0,0,0,0,0,3
2155,A,Cutrone,5,0,0,0,0,0,0,0,0,0,0,0,3
5454,A,Mancuso,5.5,0,0,0,0,0,0,0,0,0,0,0,3
2821,ALL,Andreazzoli,5,0,0,0,0,0,0,0,0,0,0,0,3
2815,P,Terracciano,7,0,1,0,0,0,0,0,0,0,0,0,3
252,D,Biraghi,6.5,0,0,0,0,0,0,0,0,0,0,0,3
2164,D,Milenkovic,6,0,0,0,0,0,0,1,0,0,0,0,3
2174,D,Venuti,6,0,0,0,0,0,0,0,0,0,0,0,3
2614,D,Odriozola,6,0,0,0,0,0,0,1,0,0,0,0,3
4407,D,Igor,5.5,0,0,0,0,0,0,1,0,0,0,0,3
150,C,Saponara,6,0,0,0,0,0,0,0,0,0,0,0,3
367,C,Bonaventura,6.5,0,0,0,0,0,0,1,0,0,0,0,3
